,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.91,0.92,0.93,0.94,0.95,0.96,0.97,0.98,0.99
MaxWt,0.005410111111110199,0.023720222222220352,0.05914266666666799,0.11886655555555146,0.21747155555555905,0.3860422222222129,0.6980041111112173,1.3950665555558694,3.6875677777777778,4.231804777777362,4.8875965555558025,5.795512888887439,6.882512666667737,8.584956222220912,10.873595222223676,15.386417111112824,23.77504399999972,47.70919877777769
PriE,0.00542811111111048,0.02359555555555394,0.059191333333333644,0.11833422222221829,0.2139177777777778,0.3713252222222207,0.6460286666666547,1.2187457777780497,2.9159547777775945,3.313448777777717,3.8043170000003195,4.37265099999929,5.265125000000062,6.359252999999321,8.13650711111214,10.858921333331251,16.16381466666094,33.688259777779685
MaxSize_PriMaxWt,0.005428444444444562,0.02368844444444286,0.05902222222222279,0.11888388888889062,0.21535033333335538,0.37802600000000425,0.6732809999999447,1.3101235555552622,3.3680076666674093,3.8391822222221577,4.407650333334453,5.210652444443844,6.214732777776464,7.682258777777927,9.81179788888937,13.530675777778978,20.825111333335848,41.83029377776995
MaxSize_random,0.0055083333333323945,0.024990888888886967,0.06489577777776816,0.13637011111109232,0.2619971111110537,0.49443044444442097,1.002078888889029,2.8896159999999536,166308.29340576622,220191.08398356283,271254.0270445448,323423.2928878058,377210.1266735595,428256.5177663378,481370.61750044057,532936.8367184666,585160.7044935167,636217.2375138768
