,,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.91,0.92,0.93,0.94,0.95,0.96,0.961,0.962,0.963,0.964,0.965,0.966,0.967,0.968,0.969,0.97,0.971,0.972,0.973,0.974,0.975,0.976,0.977,0.978,0.979,0.98,0.981,0.982,0.983,0.984,0.985,0.986,0.987,0.988,0.989,0.99,0.991,0.992,0.993,0.994,0.995,0.996,0.997,0.998,0.999
MaxWt,Avg Queue Length,0.011097325,0.0495511,0.1256332,0.254904725,0.46244495,0.796586075,1.377767675,2.571960425,6.22063265,7.03757555,8.0703676,9.404474725,11.17756972,13.64860582,17.45083503,17.91230355,18.42506742,18.83849645,19.52047237,20.09271535,20.66327508,21.41253405,22.05109947,22.70597725,23.58328352,24.68531422,25.37307657,26.25000358,27.50643127,28.4130189,29.95563347,31.24008128,32.84326945,34.3796223,36.47398798,37.9563882,40.1311201,43.33868197,45.81471328,48.7751361,51.98948665,56.5600685,61.54503723,65.9131932,73.14403895,80.93515315,89.63561915,105.0833923,119.4857445,148.3338273,184.8931267,237.4933498,351.246328,618.2405658
,(1 - S) * qavg,0.009987592,0.03964088,0.08794324,0.152942835,0.231222475,0.31863443,0.413330302,0.514392085,0.622063265,0.633381799,0.645629408,0.658313231,0.670654183,0.682430291,0.698033401,0.698579838,0.700152562,0.697024369,0.702737005,0.703245037,0.702551353,0.706613624,0.705635183,0.703885295,0.707498506,0.715874113,0.710446144,0.708750097,0.715167213,0.710325472,0.718935203,0.718521869,0.722551928,0.721972068,0.72947976,0.721171376,0.722360162,0.736757594,0.733035412,0.731627042,0.727852813,0.735280891,0.738540447,0.725045125,0.731440389,0.728416378,0.717084953,0.735583746,0.716914467,0.741669136,0.739572507,0.712480049,0.702492656,0.618240566
MaxSize_random,Avg Queue Length,0.01109365,0.0497045,0.12655815,0.2589952,0.47488055,0.830382025,1.44947765,2.71046445,6.4857992,7.28489315,8.373492925,9.6996227,11.47765585,13.98558835,17.73258662,18.2136572,18.7313129,19.1895556,19.7686336,20.33175138,20.93725437,21.75724747,22.3183543,23.18516635,23.7523395,24.86812027,25.8357516,26.8758224,27.65664958,28.95974143,30.09819095,31.43437535,33.19468957,34.44276067,37.00572115,38.64248355,40.13881382,43.24582463,46.29900767,49.03635002,52.99130823,56.9804378,60.95584495,66.4400487,74.69181812,82.50354347,91.87387567,107.1655487,124.7014832,148.8371772,184.6496959,243.0672509,401.2458972,848.0860697
,(1 - S) * qavg,0.009984285,0.0397636,0.088590705,0.15539712,0.237440275,0.33215281,0.434843295,0.54209289,0.64857992,0.655640383,0.669879434,0.678973589,0.688659351,0.699279418,0.709303465,0.710332631,0.71178989,0.710013557,0.71167081,0.711611298,0.711866649,0.717989167,0.714187338,0.718740157,0.712570185,0.721175488,0.723401045,0.725647205,0.719072889,0.723993536,0.722356583,0.722990633,0.730283171,0.723297974,0.740114423,0.734207187,0.722498649,0.735179019,0.740784123,0.73554525,0.741878315,0.740745691,0.731470139,0.730840536,0.746918181,0.742531891,0.734991005,0.750158841,0.748208899,0.744185886,0.738598784,0.729201753,0.802491794,0.84808607
MaxSize_PriMaxWt,Avg Queue Length,0.011093075,0.04956,0.12550245,0.253649125,0.4565443,0.777345825,1.314189975,2.377880175,5.564201725,6.28873695,7.139823775,8.284478575,9.7987589,11.9818546,15.11135695,15.62462055,16.0048598,16.4634934,16.915488,17.4540337,18.00230193,18.5531297,19.25285435,19.86570677,20.5029875,21.14067848,22.1346431,22.8731887,23.8826528,24.85844615,26.0570315,26.64384127,28.42237365,29.51546412,31.32214718,33.07008103,35.12230213,36.702933,39.68493905,41.4734726,45.2854112,48.76849593,51.91911308,57.52671348,64.07659748,71.0159247,79.46714055,90.78371088,106.001278,130.8836258,174.4117656,206.2593124,315.9726937,626.9916833
,(1 - S) * qavg,0.009983767,0.039648,0.087851715,0.152189475,0.22827215,0.31093833,0.394256993,0.475576035,0.556420172,0.565986326,0.571185902,0.5799135,0.587925534,0.59909273,0.604454278,0.609360201,0.608184672,0.609149256,0.608957568,0.610891179,0.612078265,0.61225328,0.616091339,0.61583691,0.615089625,0.613079676,0.619770007,0.617576095,0.620948973,0.621461154,0.625368756,0.612808349,0.62529222,0.619824747,0.626442944,0.628331539,0.632201438,0.623949861,0.634959025,0.622102089,0.633995757,0.633990447,0.623029357,0.632793848,0.640765975,0.639143322,0.635737124,0.635485976,0.636007668,0.654418129,0.697647062,0.618777937,0.631945387,0.626991683
MaxSize_PriMaxWtLog,Avg Queue Length,0.011089675,0.049678525,0.1256193,0.2537693,0.45667,0.776841925,1.3151293,2.3808051,5.5604805,6.251113875,7.1519127,8.313760125,9.811678525,11.9633829,15.15204038,15.53044917,16.07500045,16.49742773,16.91277565,17.43516615,18.02710073,18.52098078,19.23733628,19.7505394,20.49321705,21.2542221,21.93081233,22.9504006,24.01708123,24.74108787,25.82317083,26.90115077,28.19859962,29.3627014,31.18772955,32.64102533,34.74075082,37.0341289,39.61563202,42.60702753,44.9727571,48.63714645,53.33909535,58.18845488,63.10083662,69.33439362,79.51308173,92.04995357,105.8377608,128.8291568,162.0293265,209.0723329,339.9931582,706.0829257
,(1 - S) * qavg,0.009980707,0.03974282,0.08793351,0.15226158,0.228335,0.31073677,0.39453879,0.47616102,0.55604805,0.562600249,0.572153016,0.581963209,0.588700711,0.598169145,0.606081615,0.605687518,0.610850017,0.610404826,0.608859923,0.610230815,0.612921425,0.611192366,0.615594761,0.612266721,0.614796511,0.616372441,0.614062745,0.619660816,0.624444112,0.618527197,0.6197561,0.618726468,0.620369192,0.616616729,0.623754591,0.620179481,0.625333515,0.629580191,0.633850112,0.639105413,0.629618599,0.632282904,0.640069144,0.640073004,0.631008366,0.624009543,0.636104654,0.644349675,0.635026565,0.644145784,0.648117306,0.627216999,0.679986316,0.706082926
