,0.91,0.92,0.93,0.94,0.95,0.96,0.97,0.98,0.99
MaxWt,4.0767222222222514,5.007277777777891,6.524099999999984,6.349444444444534,9.078288888889222,11.713044444444447,14.742155555555545,17.13494444444408,54.14553333333322
PriC,4.722000000000038,5.398788888888834,6.2881666666667275,6.850066666666629,8.713966666666527,11.34483333333318,15.42561111111105,19.805855555555745,45.976711111112145
PriE,158.61745555555208,246.01995555555524,79.19604444444444,72.94359999999949,202.3527333333296,293.79943333332784,95.3366555555554,192.25858888889294,116.35865555555542
