,0.91,0.92,0.93,0.94,0.95,0.96,0.97,0.98,0.99
MaxWt,3.1451888888888884,3.669655555555556,4.094644444444494,5.410411111111044,6.19060000000004,8.134766666666541,10.60474444444458,14.667533333333449,36.4361000000002
PriC,3.4923444444444627,3.8381777777777915,4.550644444444393,6.181766666666589,6.380366666666623,8.414211111111237,12.190044444444455,18.321333333333314,38.688577777778136
PriE,66.26901111111098,41.29668888888863,68.61515555555548,99.01567777777797,58.15138888888981,102.98303333333433,128.5612888888896,174.62173333333448,58.870144444444634
