,0.91,0.92,0.93,0.94,0.95,0.96,0.97,0.98,0.99
MaxWt,4.142833333333369,4.661544444444459,5.452344444444476,6.597955555555581,8.744600000000014,9.857366666666536,12.952833333333386,20.88939999999978,53.93760000000073
PriC,4.108733333333302,5.348322222222241,5.636722222222178,6.449644444444593,8.160011111110919,11.084277777777885,13.942022222222263,19.373333333333676,34.78832222222141
PriE,122.16744444444436,167.77343333333286,353.9654111111054,89.7676444444444,82.71727777777964,83.25818888888956,94.9470222222224,178.7649222222214,101.86153333333512
